Name	Type	Length	%GC	Description 	    
spaP	N	912	52.63	AE014613_2872192_2873103 [CDS]	Salmonella enterica subsp. enterica serovar
spaO	N	1011	48.57	AE014613_2873103_2874113 [CDS]	Salmonella enterica subsp. enterica serovar
spaN	N	444	43.02	AE014613_2874113_2874556 [CDS]	Salmonella enterica subsp. enterica serovar
spaM	N	1296	54.32	AE014613_2874534_2875829 [CDS]	Salmonella enterica subsp. enterica serovar
spaI	N	408	43.87	AE014613_2875826_2876233 [CDS]	Salmonella enterica subsp. enterica serovar
spak	N	2058	45.58	AE014613_2876257_2878314 [CDS]	Salmonella enterica subsp. enterica serovar
invA	N	1119	45.40	AE014613_2878339_2879457 [CDS]	Salmonella enterica subsp. enterica serovar
invE	N	1689	46.36	AE014613_2879454_2881142 [CDS]	Salmonella enterica subsp. enterica serovar
invG	N	651	46.08	AE014613_2881139_2881789 [CDS]	Salmonella enterica subsp. enterica serovar
invF	N	444	42.34	AE014613_2882245_2882688 [CDS]	Salmonella enterica subsp. enterica serovar
invH	N	291	47.42	AE014613_2883562_2883852 [CDS]	Salmonella enterica subsp. enterica serovar
t2804	N	528	47.16	AE014613_2883849_2884376 [CDS]	Salmonella enterica subsp. enterica serovar
t2805	N	657	41.40	AE014613_2885097_2885753 [CDS]	Salmonella enterica subsp. enterica serovar
t2807	N	186	43.55	AE014613_2885923_2886108 [CDS]	Salmonella enterica subsp. enterica serovar
t2808	N	327	41.59	AE014613_2886117_2886443 [CDS]	Salmonella enterica subsp. enterica serovar
t2809	N	2568	56.97	AE014613_2886601_2889168 [CDS]	Salmonella enterica subsp. enterica serovar
mutS	N	297	56.57	AE014613_2889224_2889520 [CDS]	Salmonella enterica subsp. enterica serovar
t2811	N	1209	54.26	AE014613_2889604_2890812 [CDS]	Salmonella enterica subsp. enterica serovar
t2812	N	933	55.09	AE014613_2890900_2891832 [CDS]	Salmonella enterica subsp. enterica serovar
t2813	N	1497	58.65	AE014613_2891874_2893370 [CDS]	Salmonella enterica subsp. enterica serovar
t2814	N	951	55.73	AE014613_2893367_2894317 [CDS]	Salmonella enterica subsp. enterica serovar
t2815	N	777	57.53	AE014613_2894357_2895133 [CDS]	Salmonella enterica subsp. enterica serovar
hyi	N	639	55.87	AE014613_2895138_2895776 [CDS]	Salmonella enterica subsp. enterica serovar
t2817	N	765	55.95	AE014613_2897265_2898029 [CDS]	Salmonella enterica subsp. enterica serovar
t2820	N	405	53.09	AE014613_2898048_2898452 [CDS]	Salmonella enterica subsp. enterica serovar
slyA	N	594	57.91	AE014613_2898623_2899216 [CDS]	Salmonella enterica subsp. enterica serovar
t2822	N	1428	55.18	AE014613_2899216_2900643 [CDS]	Salmonella enterica subsp. enterica serovar
t2823	N	237	51.90	AE014613_2900654_2900890 [CDS]	Salmonella enterica subsp. enterica serovar
t2824	N	1155	52.21	AE014613_2900774_2901928 [CDS]	Salmonella enterica subsp. enterica serovar
rpoS	N	1122	52.14	AE014613_2901991_2903112 [CDS]	Salmonella enterica subsp. enterica serovar
nlpD	N	627	56.62	AE014613_2903288_2903914 [CDS]	Salmonella enterica subsp. enterica serovar
pcm	N	762	56.17	AE014613_2903908_2904669 [CDS]	Salmonella enterica subsp. enterica serovar
surE	N	1050	53.81	AE014613_2904650_2905699 [CDS]	Salmonella enterica subsp. enterica serovar
t2829	N	480	56.88	AE014613_2905696_2906175 [CDS]	Salmonella enterica subsp. enterica serovar
ygbB	N	711	57.81	AE014613_2906175_2906885 [CDS]	Salmonella enterica subsp. enterica serovar
ygbP	N	312	54.17	AE014613_2906904_2907215 [CDS]	Salmonella enterica subsp. enterica serovar
t2832	N	357	48.74	AE014613_2907406_2907762 [CDS]	Salmonella enterica subsp. enterica serovar
ygbE	N	606	54.13	AE014613_2907780_2908385 [CDS]	Salmonella enterica subsp. enterica serovar
cysC	N	1440	54.79	AE014613_2908372_2909811 [CDS]	Salmonella enterica subsp. enterica serovar
cysN	N	909	52.59	AE014613_2909821_2910729 [CDS]	Salmonella enterica subsp. enterica serovar
cysD	N	1047	51.77	AE014613_2910980_2912026 [CDS]	Salmonella enterica subsp. enterica serovar
iap	N	294	46.60	AE014613_2912546_2912839 [CDS]	Salmonella enterica subsp. enterica serovar
ygbF	N	918	52.94	AE014613_2912842_2913759 [CDS]	Salmonella enterica subsp. enterica serovar
t2839	N	705	49.22	AE014613_2913759_2914463 [CDS]	Salmonella enterica subsp. enterica serovar
t2840	N	726	54.27	AE014613_2914463_2915188 [CDS]	Salmonella enterica subsp. enterica serovar
t2841	N	1065	48.73	AE014613_2915198_2916262 [CDS]	Salmonella enterica subsp. enterica serovar
t2842	N	603	50.25	AE014613_2916279_2916881 [CDS]	Salmonella enterica subsp. enterica serovar
t2843	N	1536	51.24	AE014613_2916898_2918433 [CDS]	Salmonella enterica subsp. enterica serovar
t2844	N	2208	49.05	AE014613_2918791_2920998 [CDS]	Salmonella enterica subsp. enterica serovar
t2845	N	954	41.93	AE014613_2921872_2922825 [CDS]	Salmonella enterica subsp. enterica serovar
sopD	N	735	55.92	AE014613_2922913_2923647 [CDS]	Salmonella enterica subsp. enterica serovar
cysH	N	1713	56.92	AE014613_2923723_2925435 [CDS]	Salmonella enterica subsp. enterica serovar
cysI	N	1800	57.67	AE014613_2925435_2927234 [CDS]	Salmonella enterica subsp. enterica serovar
cysJ	N	363	52.34	AE014613_2927670_2928032 [CDS]	Salmonella enterica subsp. enterica serovar
t2850	N	798	52.01	AE014613_2928122_2928919 [CDS]	Salmonella enterica subsp. enterica serovar
t2851	N	672	51.49	AE014613_2929403_2930074 [CDS]	Salmonella enterica subsp. enterica serovar
t2852	N	1299	52.27	AE014613_2930210_2931508 [CDS]	Salmonella enterica subsp. enterica serovar
eno	N	1638	52.44	AE014613_2931591_2933228 [CDS]	Salmonella enterica subsp. enterica serovar
pyrG	N	801	52.68	AE014613_2933456_2934256 [CDS]	Salmonella enterica subsp. enterica serovar
t2855	N	2700	55.33	AE014613_2935533_2938232 [CDS]	Salmonella enterica subsp. enterica serovar
steB	N	774	54.65	AE014613_2938245_2939018 [CDS]	Salmonella enterica subsp. enterica serovar
steC	N	507	56.41	AE014613_2939038_2939544 [CDS]	Salmonella enterica subsp. enterica serovar
steD	N	471	51.17	AE014613_2939559_2940029 [CDS]	Salmonella enterica subsp. enterica serovar
steE	N	537	48.23	AE014613_2940026_2940562 [CDS]	Salmonella enterica subsp. enterica serovar
steF	N	1119	40.93	AE014613_2940621_2941739 [CDS]	Salmonella enterica subsp. enterica serovar
t2862	N	831	41.64	AE014613_2942334_2943164 [CDS]	Salmonella enterica subsp. enterica serovar
t2863	N	357	45.66	AE014613_2943873_2944229 [CDS]	Salmonella enterica subsp. enterica serovar
t2864	N	2235	55.66	AE014613_2944314_2946548 [CDS]	Salmonella enterica subsp. enterica serovar
relA	N	1296	54.24	AE014613_2946600_2947895 [CDS]	Salmonella enterica subsp. enterica serovar
ygcA	N	2757	52.92	AE014613_2947953_2950709 [CDS]	Salmonella enterica subsp. enterica serovar
barA	N	1143	57.39	AE014613_2950753_2951895 [CDS]	Salmonella enterica subsp. enterica serovar
t2868	N	1341	55.26	AE014613_2951973_2953313 [CDS]	Salmonella enterica subsp. enterica serovar
ygcX	N	1341	56.75	AE014613_2953334_2954674 [CDS]	Salmonella enterica subsp. enterica serovar
ygcY	N	1359	51.80	AE014613_2954671_2956029 [CDS]	Salmonella enterica subsp. enterica serovar
ygcZ	N	450	53.78	AE014613_2956510_2956959 [CDS]	Salmonella enterica subsp. enterica serovar
t2872	N	783	58.24	AE014613_2956978_2957760 [CDS]	Salmonella enterica subsp. enterica serovar
yqcB	N	330	56.67	AE014613_2957760_2958089 [CDS]	Salmonella enterica subsp. enterica serovar
yqcC	N	546	52.38	AE014613_2958699_2959244 [CDS]	Salmonella enterica subsp. enterica serovar
syd	N	849	53.12	AE014613_2959313_2960161 [CDS]	Salmonella enterica subsp. enterica serovar
t2876	N	1365	55.24	AE014613_2960275_2961639 [CDS]	Salmonella enterica subsp. enterica serovar
ygdH	N	1290	53.57	AE014613_2962204_2963493 [CDS]	Salmonella enterica subsp. enterica serovar
sdaC	N	1368	55.99	AE014613_2963552_2964919 [CDS]	Salmonella enterica subsp. enterica serovar
sdaB	N	816	55.64	AE014613_2965030_2965845 [CDS]	Salmonella enterica subsp. enterica serovar
exo	N	1149	56.22	AE014613_2965937_2967085 [CDS]	Salmonella enterica subsp. enterica serovar
fucO	N	648	52.93	AE014613_2967102_2967749 [CDS]	Salmonella enterica subsp. enterica serovar
fucA	N	1317	49.73	AE014613_2968305_2969621 [CDS]	Salmonella enterica subsp. enterica serovar
fucP	N	1731	57.65	AE014613_2969653_2971383 [CDS]	Salmonella enterica subsp. enterica serovar
fucI	N	1419	58.56	AE014613_2971529_2972947 [CDS]	Salmonella enterica subsp. enterica serovar
fucK	N	423	54.14	AE014613_2972949_2973371 [CDS]	Salmonella enterica subsp. enterica serovar
fucU	N	711	49.93	AE014613_2973429_2974139 [CDS]	Salmonella enterica subsp. enterica serovar
fucR	N	1101	53.22	AE014613_2974198_2975298 [CDS]	Salmonella enterica subsp. enterica serovar
ygdE	N	396	56.82	AE014613_2975291_2975686 [CDS]	Salmonella enterica subsp. enterica serovar
ygdD	N	918	50.33	AE014613_2975705_2976622 [CDS]	Salmonella enterica subsp. enterica serovar
gcvA	N	228	45.61	AE014613_2976969_2977196 [CDS]	Salmonella enterica subsp. enterica serovar
t2891	N	1206	59.54	AE014613_2977389_2978594 [CDS]	Salmonella enterica subsp. enterica serovar
t2892	N	444	57.21	AE014613_2978594_2979037 [CDS]	Salmonella enterica subsp. enterica serovar
t2893	N	915	42.51	AE014613_2979310_2980224 [CDS]	Salmonella enterica subsp. enterica serovar
t2894	N	807	55.64	AE014613_2980276_2981082 [CDS]	Salmonella enterica subsp. enterica serovar
t2895	N	1098	54.28	AE014613_2981191_2982288 [CDS]	Salmonella enterica subsp. enterica serovar
mltA	N	1254	53.35	AE014613_2982788_2984041 [CDS]	Salmonella enterica subsp. enterica serovar
t2899	N	1332	52.40	AE014613_2984274_2985605 [CDS]	Salmonella enterica subsp. enterica serovar
argA	N	1836	58.55	AE014613_2985708_2987543 [CDS]	Salmonella enterica subsp. enterica serovar
recD	N	3546	55.64	AE014613_2987540_2991085 [CDS]	Salmonella enterica subsp. enterica serovar
recB	N	2889	51.82	AE014613_2991078_2993966 [CDS]	Salmonella enterica subsp. enterica serovar
ptr	N	3372	53.74	AE014613_2994144_2997515 [CDS]	Salmonella enterica subsp. enterica serovar
recC	N	321	53.58	AE014613_2997531_2997851 [CDS]	Salmonella enterica subsp. enterica serovar
ppdC	N	408	55.64	AE014613_2997836_2998243 [CDS]	Salmonella enterica subsp. enterica serovar
ygdB	N	564	53.55	AE014613_2998240_2998803 [CDS]	Salmonella enterica subsp. enterica serovar
ppdB	N	471	56.05	AE014613_2998794_2999264 [CDS]	Salmonella enterica subsp. enterica serovar
ppdA	N	459	45.97	AE014613_2999510_2999968 [CDS]	Salmonella enterica subsp. enterica serovar
tnpA	N	795	51.82	AE014613_3000160_3000954 [CDS]	Salmonella enterica subsp. enterica serovar
thyA	N	876	53.77	AE014613_3000961_3001836 [CDS]	Salmonella enterica subsp. enterica serovar
lgt	N	2247	56.92	AE014613_3002049_3004295 [CDS]	Salmonella enterica subsp. enterica serovar
ptsP	N	531	50.66	AE014613_3004308_3004838 [CDS]	Salmonella enterica subsp. enterica serovar
t2913	N	696	57.90	AE014613_3005521_3006216 [CDS]	Salmonella enterica subsp. enterica serovar
mutH	N	714	50.42	AE014613_3006398_3007111 [CDS]	Salmonella enterica subsp. enterica serovar
t2915	N	219	47.03	AE014613_3007282_3007500 [CDS]	Salmonella enterica subsp. enterica serovar
t2916	N	1041	54.56	AE014613_3007691_3008731 [CDS]	Salmonella enterica subsp. enterica serovar
t2917	N	1203	58.44	AE014613_3008818_3010020 [CDS]	Salmonella enterica subsp. enterica serovar
ygeD	N	2160	55.00	AE014613_3010013_3012172 [CDS]	Salmonella enterica subsp. enterica serovar
aas	N	459	45.75	AE014613_3012372_3012830 [CDS]	Salmonella enterica subsp. enterica serovar
tnpA	N	1029	56.07	AE014613_3013475_3014503 [CDS]	Salmonella enterica subsp. enterica serovar
galR	N	1023	56.89	AE014613_3014514_3015536 [CDS]	Salmonella enterica subsp. enterica serovar
t2922	N	1263	57.24	AE014613_3015546_3016808 [CDS]	Salmonella enterica subsp. enterica serovar
lysA	N	936	58.65	AE014613_3016926_3017861 [CDS]	Salmonella enterica subsp. enterica serovar
lysR	N	708	53.81	AE014613_3017833_3018540 [CDS]	Salmonella enterica subsp. enterica serovar
ygeA	N	1416	52.40	AE014613_3018653_3020068 [CDS]	Salmonella enterica subsp. enterica serovar
araE	N	762	51.84	AE014613_3020422_3021183 [CDS]	Salmonella enterica subsp. enterica serovar
kduD	N	837	51.61	AE014613_3021238_3022074 [CDS]	Salmonella enterica subsp. enterica serovar
kduI	N	1179	58.02	AE014613_3022504_3023682 [CDS]	Salmonella enterica subsp. enterica serovar
yqeF	N	864	55.09	AE014613_3023805_3024668 [CDS]	Salmonella enterica subsp. enterica serovar
t2930	N	483	50.52	AE014613_3024745_3025227 [CDS]	Salmonella enterica subsp. enterica serovar
t2931	N	1230	47.07	AE014613_3025369_3026598 [CDS]	Salmonella enterica subsp. enterica serovar
t2932	N	273	46.89	AE014613_3026629_3026901 [CDS]	Salmonella enterica subsp. enterica serovar
t2933	N	759	55.20	AE014613_3028105_3028863 [CDS]	Salmonella enterica subsp. enterica serovar
t2935	N	513	52.83	AE014613_3028850_3029362 [CDS]	Salmonella enterica subsp. enterica serovar
t2936	N	1077	39.83	AE014613_3029507_3030583 [CDS]	Salmonella enterica subsp. enterica serovar
t2937	N	744	58.33	AE014613_3030580_3031323 [CDS]	Salmonella enterica subsp. enterica serovar
stdC	N	2490	61.04	AE014613_3031364_3033853 [CDS]	Salmonella enterica subsp. enterica serovar
stdB	N	582	52.41	AE014613_3033973_3034554 [CDS]	Salmonella enterica subsp. enterica serovar
stdA	N	600	45.17	AE014613_3035273_3035872 [CDS]	Salmonella enterica subsp. enterica serovar
t2941	N	537	48.60	AE014613_3035952_3036488 [CDS]	Salmonella enterica subsp. enterica serovar
t2942	N	399	49.12	AE014613_3037295_3037693 [CDS]	Salmonella enterica subsp. enterica serovar
t2943	N	228	47.81	AE014613_3037693_3037920 [CDS]	Salmonella enterica subsp. enterica serovar
t2944	N	252	48.81	AE014613_3038097_3038348 [CDS]	Salmonella enterica subsp. enterica serovar
t2945	N	801	51.44	AE014613_3038629_3039429 [CDS]	Salmonella enterica subsp. enterica serovar
t2946	N	72	51.39	AE014613_3039956_3040027 [CDS]	Salmonella enterica subsp. enterica serovar
t2947	N	1122	49.55	AE014613_3040062_3041183 [CDS]	Salmonella enterica subsp. enterica serovar
t2948	N	411	48.66	AE014613_3041285_3041695 [CDS]	Salmonella enterica subsp. enterica serovar
t2949	N	204	51.47	AE014613_3041823_3042026 [CDS]	Salmonella enterica subsp. enterica serovar
t2950	N	720	47.64	AE014613_3042030_3042749 [CDS]	Salmonella enterica subsp. enterica serovar
t2951	N	327	47.71	AE014613_3042798_3043124 [CDS]	Salmonella enterica subsp. enterica serovar
t2952	N	1464	47.75	AE014613_3043685_3045148 [CDS]	Salmonella enterica subsp. enterica serovar
t2953	N	99	50.51	AE014613_3045438_3045536 [CDS]	Salmonella enterica subsp. enterica serovar
t2954	N	753	53.92	AE014613_3045592_3046344 [CDS]	Salmonella enterica subsp. enterica serovar
t2956	N	546	52.20	AE014613_3046615_3047160 [CDS]	Salmonella enterica subsp. enterica serovar
t2957	N	1518	53.95	AE014613_3047236_3048753 [CDS]	Salmonella enterica subsp. enterica serovar
lysS	N	1023	54.55	AE014613_3048763_3049785 [CDS]	Salmonella enterica subsp. enterica serovar
prfB	N	75	46.67	AE014613_3049787_3049861 [CDS]	Salmonella enterica subsp. enterica serovar
recJ	N	1734	57.27	AE014613_3049966_3051699 [CDS]	Salmonella enterica subsp. enterica serovar
dsbC	N	714	50.42	AE014613_3051705_3052418 [CDS]	Salmonella enterica subsp. enterica serovar
xerD	N	897	53.07	AE014613_3052442_3053338 [CDS]	Salmonella enterica subsp. enterica serovar
fldB	N	522	52.87	AE014613_3053451_3053972 [CDS]	Salmonella enterica subsp. enterica serovar
t2964	N	348	54.89	AE014613_3054037_3054384 [CDS]	Salmonella enterica subsp. enterica serovar
t2965	N	267	44.19	AE014613_3054419_3054685 [CDS]	Salmonella enterica subsp. enterica serovar
t2966	N	981	56.57	AE014613_3054935_3055915 [CDS]	Salmonella enterica subsp. enterica serovar
t2967	N	660	50.91	AE014613_3056031_3056690 [CDS]	Salmonella enterica subsp. enterica serovar
t2968	N	312	44.55	AE014613_3056854_3057165 [CDS]	Salmonella enterica subsp. enterica serovar
bglA	N	1434	50.63	AE014613_3057324_3058757 [CDS]	Salmonella enterica subsp. enterica serovar
t2970	N	840	44.76	AE014613_3058805_3059644 [CDS]	Salmonella enterica subsp. enterica serovar
gcvP	N	2874	56.75	AE014613_3060154_3063027 [CDS]	Salmonella enterica subsp. enterica serovar
gcvH	N	393	55.22	AE014613_3063190_3063582 [CDS]	Salmonella enterica subsp. enterica serovar
gcvT	N	1095	55.43	AE014613_3063605_3064699 [CDS]	Salmonella enterica subsp. enterica serovar
t2974	N	1203	57.02	AE014613_3065154_3066356 [CDS]	Salmonella enterica subsp. enterica serovar
visB	N	1179	60.64	AE014613_3066485_3067663 [CDS]	Salmonella enterica subsp. enterica serovar
pepP	N	1317	55.96	AE014613_3067660_3068976 [CDS]	Salmonella enterica subsp. enterica serovar
t2977	N	585	53.68	AE014613_3069002_3069586 [CDS]	Salmonella enterica subsp. enterica serovar
t2978	N	330	47.27	AE014613_3069747_3070076 [CDS]	Salmonella enterica subsp. enterica serovar
t2979	N	549	57.92	AE014613_3070370_3070918 [CDS]	Salmonella enterica subsp. enterica serovar
serA	N	1233	55.39	AE014613_3071299_3072531 [CDS]	Salmonella enterica subsp. enterica serovar
rpiA	N	660	54.24	AE014613_3072797_3073456 [CDS]	Salmonella enterica subsp. enterica serovar
iciA	N	894	57.72	AE014613_3073609_3074502 [CDS]	Salmonella enterica subsp. enterica serovar
t2983	N	747	55.69	AE014613_3074768_3075514 [CDS]	Salmonella enterica subsp. enterica serovar
t2984	N	636	54.87	AE014613_3075608_3076243 [CDS]	Salmonella enterica subsp. enterica serovar
t2985	N	861	50.64	AE014613_3076444_3077304 [CDS]	Salmonella enterica subsp. enterica serovar
tnpA	N	459	45.97	AE014613_3077594_3078052 [CDS]	Salmonella enterica subsp. enterica serovar
fba	N	1080	51.67	AE014613_3078242_3079321 [CDS]	Salmonella enterica subsp. enterica serovar
pgk	N	1164	54.30	AE014613_3079423_3080586 [CDS]	Salmonella enterica subsp. enterica serovar
epd	N	1047	53.87	AE014613_3080608_3081654 [CDS]	Salmonella enterica subsp. enterica serovar
t2990	N	426	56.57	AE014613_3082028_3082453 [CDS]	Salmonella enterica subsp. enterica serovar
t2991	N	579	56.65	AE014613_3082479_3083057 [CDS]	Salmonella enterica subsp. enterica serovar
t2992	N	675	60.00	AE014613_3083091_3083765 [CDS]	Salmonella enterica subsp. enterica serovar
t2993	N	684	55.99	AE014613_3083747_3084430 [CDS]	Salmonella enterica subsp. enterica serovar
t2994	N	657	59.51	AE014613_3084424_3085080 [CDS]	Salmonella enterica subsp. enterica serovar
tnpA	N	459	45.97	AE014613_3085185_3085643 [CDS]	Salmonella enterica subsp. enterica serovar
tktA	N	1992	57.58	AE014613_3085832_3087823 [CDS]	Salmonella enterica subsp. enterica serovar
t2997	N	759	54.81	AE014613_3088099_3088857 [CDS]	Salmonella enterica subsp. enterica serovar
speB	N	921	55.70	AE014613_3088958_3089878 [CDS]	Salmonella enterica subsp. enterica serovar
speA	N	1977	55.89	AE014613_3090106_3092082 [CDS]	Salmonella enterica subsp. enterica serovar
t3000	N	132	44.70	AE014613_3092091_3092222 [CDS]	Salmonella enterica subsp. enterica serovar
t3001	N	192	45.83	AE014613_3092532_3092723 [CDS]	Salmonella enterica subsp. enterica serovar
metK	N	1155	54.20	AE014613_3092872_3094026 [CDS]	Salmonella enterica subsp. enterica serovar
galP	N	1395	55.20	AE014613_3094519_3095913 [CDS]	Salmonella enterica subsp. enterica serovar
t3004	N	498	57.83	AE014613_3095992_3096489 [CDS]	Salmonella enterica subsp. enterica serovar
endA	N	708	56.07	AE014613_3096585_3097292 [CDS]	Salmonella enterica subsp. enterica serovar
t3006	N	732	54.78	AE014613_3097369_3098100 [CDS]	Salmonella enterica subsp. enterica serovar
gshB	N	948	54.11	AE014613_3098120_3099067 [CDS]	Salmonella enterica subsp. enterica serovar
t3008	N	564	52.30	AE014613_3099283_3099846 [CDS]	Salmonella enterica subsp. enterica serovar
t3009	N	417	55.16	AE014613_3099846_3100262 [CDS]	Salmonella enterica subsp. enterica serovar
